#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:SequenceSimulator" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:SequenceSimulator" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:SequenceSimulator" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:SequenceSimulator" name="distribution" x="@birthRate.t:SequenceSimulator">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:SequenceSimulator" name="distribution">
#            <parameter id="kappa.s:SequenceSimulator" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:SequenceSimulator" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:SequenceSimulator" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@SequenceSimulator" id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:SequenceSimulator">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:SequenceSimulator" kappa="@kappa.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:SequenceSimulator" id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:SequenceSimulator" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:SequenceSimulator" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	gammaShape	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2173000	-28205.276913157937	-28202.146204703935	-3.130708454001627	-28202.146204703935	0.20333846781209697	0.5399589677852332	3.074937759864125	4.79548125463807	0.8577900363978092	0.2592045713895656	0.24725316732199124	0.25002686056448203	0.24351540072396066
2174000	-28206.474345321174	-28201.50498787081	-4.969357450364802	-28201.50498787081	0.20915038840316486	-1.24943422288321	10.401882939843054	4.79548125463807	0.9070458420925419	0.2592045713895656	0.24725316732199124	0.25002686056448203	0.24351540072396066
2175000	-28204.052615668857	-28200.250763287957	-3.8018523809005758	-28200.250763287957	0.20421240975292795	-0.08192915341898277	1.4264344517665926	4.79548125463807	0.9070458420925419	0.25646207964881185	0.24999565906274496	0.25002686056448203	0.24351540072396066
2176000	-28203.667492379816	-28200.04629035783	-3.621202021985457	-28200.04629035783	0.206442475843196	0.1843090642973464	6.140669744622648	4.892800072631797	0.9651146811362361	0.25646207964881185	0.24999565906274496	0.25002686056448203	0.24351540072396066
2177000	-28203.816322854884	-28200.482191227336	-3.334131627547756	-28200.482191227336	0.20929012284593676	0.4653142706390876	4.361426658690388	4.892800072631797	0.9590494930402765	0.2569871885787291	0.24999565906274496	0.24950175163456478	0.24351540072396066
2178000	-28205.127875348346	-28201.548327254095	-3.5795480942506983	-28201.548327254095	0.21084391619590206	0.2324244280995118	5.570164638040697	4.892800072631797	0.9715761172036429	0.2569871885787291	0.24999565906274496	0.24950175163456478	0.24351540072396066
2179000	-28204.60127646984	-28200.879931766503	-3.7213447033343696	-28200.879931766503	0.21068117988080917	0.0906278190158406	1.7028851214431777	4.892800072631797	0.9715761172036429	0.2569871885787291	0.24999565906274496	0.24950175163456478	0.24351540072396066
2180000	-28206.687879552956	-28201.982252970123	-4.705626582832873	-28201.982252970123	0.20059506776628483	-0.893654060482663	10.115229596954984	4.892800072631797	0.9715761172036429	0.25789951088980007	0.24999565906274496	0.25186649384825505	0.2402383361991994
2181000	-28204.65581743757	-28201.107629714992	-3.5481877225801117	-28201.107629714992	0.20495358365599153	0.2637847997700984	1.9636804344021117	4.892800072631797	0.9715761172036429	0.25789951088980007	0.24623726236122662	0.25186649384825505	0.24399673290071774
2182000	-28204.058909819076	-28200.758919745473	-3.299990073601621	-28200.758919745473	0.20909092511868407	0.5119824487485889	4.059343374905834	4.892800072631797	0.9715761172036429	0.25789951088980007	0.24952746484602864	0.24857629136345302	0.24399673290071774
2183000	-28204.086064908035	-28200.537665684275	-3.5483992237604696	-28200.537665684275	0.20844552115300757	0.2781699172371308	5.6807344669784445	4.892800072631797	0.9861727358510332	0.25711879446882707	0.24939350450974773	0.24949096812070695	0.24399673290071774
2184000	-28205.993490297522	-28200.46004352907	-5.5334467684498225	-28200.46004352907	0.20208818534826994	-1.7068776274522222	12.150286232909457	4.892800072631797	0.9861727358510332	0.25711879446882707	0.24939350450974773	0.24949096812070695	0.24399673290071774
2185000	-28205.487082773365	-28201.32308420475	-4.1639985686171395	-28201.32308420475	0.2044984591754124	-0.33742942761953953	8.148931036062168	4.892800072631797	0.9861727358510332	0.24745849407640225	0.24939350450974773	0.24949096812070695	0.25365703329314254
2186000	-28208.793441453487	-28204.842525325716	-3.9509161277703706	-28204.842525325716	0.1938861480376482	-0.12434698677277023	1.3354768266130168	4.892800072631797	0.9861727358510332	0.24745849407640225	0.24939350450974773	0.24949096812070695	0.25365703329314254
2187000	-28207.41788847122	-28204.184024483817	-3.2338639874042387	-28204.184024483817	0.19407005142254946	0.5927051535933616	4.753918992610805	4.892800072631797	0.9861727358510332	0.24745849407640225	0.24939350450974773	0.24949096812070695	0.25365703329314254
2188000	-28204.731997955983	-28201.168204215857	-3.5637937401257274	-28201.168204215857	0.2025849976887084	0.262775400871873	6.12171233185054	4.892800072631797	0.9861727358510332	0.24963990740917139	0.24939350450974773	0.2473095547879378	0.25365703329314254
2189000	-28204.894677228833	-28201.306473038036	-3.5882041907960796	-28201.306473038036	0.20313575947217785	0.2383649502015206	1.9179266386270388	4.892800072631797	0.9861727358510332	0.24963990740917139	0.24939350450974773	0.2473095547879378	0.25365703329314254
2190000	-28204.041979926293	-28200.380455758816	-3.661524167476815	-28200.380455758816	0.20708815218373144	0.1623238921574992	1.8009446084282479	4.883130719620805	0.9861727358510332	0.24963990740917139	0.2539602976022248	0.24871806162983004	0.24768173335877322
2191000	-28206.614683387575	-28202.16108561427	-4.453597773305036	-28202.16108561427	0.22077487452793168	-0.795604580622125	8.626167085108042	5.0686254767259635	0.7686123753834259	0.24963990740917139	0.2539602976022248	0.24871806162983004	0.24768173335877322
2192000	-28206.607950928494	-28201.52692212956	-5.081028798933016	-28201.52692212956	0.21493888668409583	-1.4230356062501048	10.523714800800105	5.0686254767259635	0.7686123753834259	0.24866394861207125	0.2539602976022248	0.24871806162983004	0.24865769215587336
2193000	-28206.23613554102	-28201.563874096868	-4.672261444152326	-28201.563874096868	0.2156603725847383	-1.014268251469415	9.470156862254179	5.0686254767259635	0.7686123753834259	0.24866394861207125	0.2539602976022248	0.24871806162983004	0.24865769215587336
2194000	-28206.393426709918	-28202.77809179751	-3.615334912408712	-28202.77809179751	0.22086072638871151	0.04265828027419882	5.984049672555448	5.0686254767259635	0.7686123753834259	0.24866394861207125	0.2539602976022248	0.24871806162983004	0.24865769215587336
2195000	-28208.228691972326	-28204.585749566693	-3.6429424056342654	-28204.585749566693	0.22905535697035218	0.015050787048645597	1.69871521423767	5.0686254767259635	0.7686123753834259	0.24866394861207125	0.2539602976022248	0.24871806162983004	0.24865769215587336
2196000	-28206.231905213855	-28203.0188150489	-3.2130901649535533	-28203.0188150489	0.2115636750606306	0.44490302772935775	2.6545967822900973	5.0686254767259635	0.7686123753834259	0.24866394861207125	0.2539602976022248	0.24871806162983004	0.24865769215587336
2197000	-28207.297499957465	-28203.892692489717	-3.4048074677488542	-28203.892692489717	0.21060399992083642	0.25318572493405656	5.6896230002610775	5.0686254767259635	0.7686123753834259	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2198000	-28208.349200083463	-28204.778570166218	-3.5706299172439713	-28204.778570166218	0.22254098033726383	0.012079181900702896	5.905941178835761	4.799771325002742	0.7686123753834259	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2199000	-28208.784164862132	-28204.46885436276	-4.3153104993717895	-28204.46885436276	0.22152361029417142	-0.7326014002271148	8.333299424750223	4.799771325002742	0.7686123753834259	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2200000	-28207.075307695926	-28203.972290629266	-3.1030170666584143	-28203.972290629266	0.2116289547957092	0.4796920324862597	3.226113819614672	4.799771325002742	0.7686123753834259	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2201000	-28207.46563881415	-28203.895798468915	-3.569840345232752	-28203.895798468915	0.21138232597229564	0.012868753911922548	1.5929655523590673	4.799771325002742	0.7686123753834259	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2202000	-28205.77344180125	-28202.36415550283	-3.4092862984213994	-28202.36415550283	0.19686118294239102	0.466935794672521	5.484468094173931	4.799771325002742	1.0621253693326718	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2203000	-28206.929785832683	-28203.61926401653	-3.310521816149736	-28203.61926401653	0.20609398700817952	0.5657002769441846	3.3222947765393034	4.799771325002742	1.0621253693326718	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2204000	-28206.15957966054	-28202.02330796662	-4.136271693918546	-28202.02330796662	0.20268469562465474	-0.3053695066645701	8.154576426808752	4.641680736085009	1.0621253693326718	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2205000	-28206.471160808167	-28202.87641540321	-3.5947454049575533	-28202.87641540321	0.20760086807037614	0.236156782296423	5.899319778974424	4.641680736085009	1.0621253693326718	0.24564348558080487	0.2539602976022248	0.2517385246610964	0.24865769215587336
2206000	-28204.94758614539	-28201.667025965056	-3.2805601803349287	-28201.667025965056	0.20128306251928463	0.5503420069190481	2.8358955907411487	4.641680736085009	1.0621253693326718	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2207000	-28205.892758089078	-28202.505612401816	-3.387145687263418	-28202.505612401816	0.2105506601289812	0.44375649999055855	4.447612925212472	4.641680736085009	1.0621253693326718	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2208000	-28204.5264059917	-28200.883632450743	-3.64277354095743	-28200.883632450743	0.20559522607028474	0.18812864629654635	6.1606010271811895	4.641680736085009	1.0621253693326718	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2209000	-28207.181288913325	-28201.67996611145	-5.501322801876466	-28201.67996611145	0.19849308510898248	-1.670420614622489	12.226795825034301	4.641680736085009	1.0621253693326718	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2210000	-28204.083637889118	-28200.72189833021	-3.3617395589100214	-28200.72189833021	0.20247101921877506	0.4691626283439554	4.8810425373133794	4.641680736085009	1.0621253693326718	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2211000	-28205.885328313707	-28201.661731093267	-4.223597220438922	-28201.661731093267	0.19712543350613113	-0.39269503318494525	8.996280216944303	4.641680736085009	1.0621253693326718	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2212000	-28206.070437782782	-28200.336187060442	-5.734250722341072	-28200.336187060442	0.20660136687019606	-1.983481924666096	12.564150887973689	4.641680736085009	0.9819919797536711	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2213000	-28206.603482457078	-28203.34923309375	-3.2542493633280403	-28203.34923309375	0.19800294332371768	0.4965194343469359	5.421783923728402	4.641680736085009	0.9819919797536711	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2214000	-28204.170902898717	-28200.89975652136	-3.2711463773562777	-28200.89975652136	0.20219695892289918	0.4796224203186985	2.5409726871249463	4.641680736085009	0.9819919797536711	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2215000	-28204.23496909222	-28201.08305097667	-3.151918115548133	-28201.08305097667	0.1995186291822443	0.5988506821268427	4.288393591625806	4.641680736085009	0.9819919797536711	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2216000	-28206.063729862017	-28202.740221805645	-3.3235080563714288	-28202.740221805645	0.189587697002805	0.698973520151505	4.202274332553064	4.641680736085009	1.2537047586016288	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2217000	-28205.447991680216	-28201.696145951602	-3.751845728611583	-28201.696145951602	0.20338570495801253	0.14909354637345373	6.416228201746335	4.641680736085009	1.1321624570637316	0.250334106794787	0.24856324665722604	0.2517385246610964	0.24936412188689003
2218000	-28205.400830593342	-28200.68753485103	-4.713295742311208	-28200.68753485103	0.1999632198268749	-0.812356467326171	9.970775101504238	4.641680736085009	1.1321624570637316	0.250334106794787	0.25274134510812274	0.2517385246610964	0.24518602343599336
2219000	-28209.18209921111	-28203.12641908279	-6.055680128319834	-28203.12641908279	0.20870385105357916	-2.1547408533347965	12.951087103684035	4.641680736085009	1.1321624570637316	0.250334106794787	0.25274134510812274	0.2517385246610964	0.24518602343599336
2220000	-28204.146689051984	-28200.57090524923	-3.575783802752884	-28200.57090524923	0.20050121598993295	0.3303922775806558	2.074597973184897	4.641680736085009	1.1373992624122355	0.25554478244068624	0.24753066946222352	0.2517385246610964	0.24518602343599336
2221000	-28204.21441893969	-28200.486488267736	-3.727930671953051	-28200.486488267736	0.21024205654350697	-0.08094183706956803	6.949315738824952	4.86626597750982	0.8140663679700106	0.25554478244068624	0.24753066946222352	0.2517385246610964	0.24518602343599336
2222000	-28204.47443469463	-28201.265788667995	-3.208646026635032	-28201.265788667995	0.21515563221694317	0.43834280824845084	2.9800719339654917	4.86626597750982	0.8140663679700106	0.25554478244068624	0.24753066946222352	0.2517385246610964	0.24518602343599336
2223000	-28204.263138929902	-28200.982190724484	-3.280948205419752	-28200.982190724484	0.2157176481297946	0.3660406294637313	2.430500324675946	4.86626597750982	0.8140663679700106	0.25554478244068624	0.24753066946222352	0.2517385246610964	0.24518602343599336
2224000	-28208.835547258517	-28205.549628529952	-3.285918728564492	-28205.549628529952	0.21897808226143117	0.3758562698311123	2.7546517389831338	4.918834763158862	0.8140663679700106	0.25554478244068624	0.24323104788522606	0.25603814623809384	0.24518602343599336
2225000	-28207.858858857606	-28203.71624869355	-4.142610164057084	-28203.71624869355	0.21577873119662613	-0.4981698864338262	8.058154624370811	4.540008953814326	0.9052384431221352	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2226000	-28206.63030768763	-28203.44487476079	-3.1854329268392343	-28203.44487476079	0.2152534199787847	0.45900735078402377	3.9773384029052012	4.540008953814326	0.9052384431221352	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2227000	-28205.11828470659	-28201.311912026573	-3.806372680017988	-28201.311912026573	0.20571890424367228	-0.16193240239472972	7.5395183806171095	4.540008953814326	0.9052384431221352	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2228000	-28204.313510935266	-28200.79558807172	-3.5179228635479105	-28200.79558807172	0.19846156921461572	0.2560531469699714	6.359998433933794	4.540008953814326	1.034774176016759	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2229000	-28209.331755386153	-28205.858988664433	-3.472766721720468	-28205.858988664433	0.18969810822946206	0.30120928879741404	6.99480833920884	4.540008953814326	1.034774176016759	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2230000	-28204.8626061444	-28200.817505887684	-4.045100256715733	-28200.817505887684	0.20183139069982411	-0.27112424619785136	8.212054525469844	4.540008953814326	1.034774176016759	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2231000	-28204.507122112514	-28201.24489647041	-3.2622256421064426	-28201.24489647041	0.1959393916578951	0.5117503684114393	5.25038479002258	4.540008953814326	1.034774176016759	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2232000	-28206.129030447537	-28202.297874902935	-3.831155544603272	-28202.297874902935	0.2086065520520094	-0.05717953408539023	7.078465078823489	4.540008953814326	1.034774176016759	0.25554478244068624	0.2501350321637417	0.24913416195957816	0.24518602343599336
2233000	-28205.398052021672	-28202.1329493716	-3.2651026500732634	-28202.1329493716	0.20917312893711315	0.5088733604446183	4.1085638473307515	4.540008953814326	1.034774176016759	0.25554478244068624	0.2478371970505915	0.24913416195957816	0.24748385854914356
2234000	-28206.661066168333	-28203.285531136637	-3.3755350316964283	-28203.285531136637	0.20385025683867228	0.3984409788214536	5.337254794443279	4.540008953814326	1.034774176016759	0.24685545897618524	0.2478371970505915	0.2578234854240792	0.24748385854914356
2235000	-28212.87622623087	-28203.345235770226	-9.530990460643407	-28203.345235770226	0.2022439359786057	-5.757014450125524	21.789503060975765	4.540008953814326	1.034774176016759	0.24685545897618524	0.2478371970505915	0.2578234854240792	0.24748385854914356
2236000	-28207.50861734401	-28203.009480523768	-4.499136820243759	-28203.009480523768	0.19350348447945748	-0.5408751782801091	9.624148670696265	4.540008953814326	1.219059807462527	0.24685545897618524	0.25024557154161836	0.2554151109330523	0.24748385854914356
2237000	-28209.592004022838	-28204.383052973946	-5.208951048892326	-28204.383052973946	0.20270859286602763	-1.2779682000149828	11.155813438468792	4.447265184940857	1.219059807462527	0.24685545897618524	0.2533709308126145	0.25228975166205614	0.24748385854914356
2238000	-28208.22746432348	-28204.900390021445	-3.327074302037497	-28204.900390021445	0.19361313365116192	0.6219736152716773	4.159527968948125	4.619877174895682	1.1865848041673308	0.24685545897618524	0.2533709308126145	0.25228975166205614	0.24748385854914356
2239000	-28206.58767014463	-28203.13225372495	-3.4554164196790453	-28203.13225372495	0.1935254340845069	0.5179570963614787	2.5566307146937426	4.619877174895682	1.2109104028986808	0.24685545897618524	0.25169831203730153	0.25396237043736913	0.24748385854914356
2240000	-28206.65413212178	-28202.84233056777	-3.8118015540100845	-28202.84233056777	0.2000899903560386	0.1801019499542713	6.560175777042103	4.619877174895682	1.2294403908225124	0.24685545897618524	0.25169831203730153	0.25396237043736913	0.24748385854914356
2241000	-28205.21666338118	-28201.768304503563	-3.448358877617552	-28201.768304503563	0.2065472044644412	0.2411465202613362	1.9403154937068947	4.619877174895682	0.9270422847370452	0.24685545897618524	0.25169831203730153	0.25396237043736913	0.24748385854914356
2242000	-28206.314005831828	-28202.39345947364	-3.9205463581899545	-28202.39345947364	0.1996664018217393	-0.2310409603110659	8.145756186965404	4.619877174895682	0.9270422847370452	0.24685545897618524	0.25169831203730153	0.25396237043736913	0.24748385854914356
2243000	-28208.929257550415	-28202.78003154953	-6.14922600088524	-28202.78003154953	0.20488845784487658	-2.336492824134765	13.431116619713384	4.619877174895682	1.0502700636086315	0.24685545897618524	0.25169831203730153	0.25396237043736913	0.24748385854914356
2244000	-28205.887052063223	-28202.497380942787	-3.389671120435354	-28202.497380942787	0.20186014578256037	0.5638740361423256	3.118872177543563	4.619877174895682	1.1910820434358358	0.24685545897618524	0.25169831203730153	0.25396237043736913	0.24748385854914356
2245000	-28206.904448438	-28203.509308739136	-3.3951396988638516	-28203.509308739136	0.19674303745346314	0.3105485657292353	6.28555664039567	4.619877174895682	0.9432251514512436	0.24685545897618524	0.25169831203730153	0.2485505092555001	0.2528957197310126
2246000	-28209.125093825347	-28205.60640757933	-3.5186862460173076	-28205.60640757933	0.20184687531373752	0.18700201857577925	6.697508208880366	4.619877174895682	0.9432251514512436	0.2552769912754307	0.24356341149500774	0.2485505092555001	0.25260908797406095
2247000	-28204.927320200466	-28201.49721818383	-3.4301020166342377	-28201.49721818383	0.20576754813009593	0.365804216412146	2.26207977215524	4.936581149758974	0.9432251514512436	0.2552769912754307	0.24356341149500774	0.2485505092555001	0.25260908797406095
2248000	-28205.88130344502	-28201.751801943035	-4.129501501986861	-28201.751801943035	0.20249177343194272	-0.33359526894047775	8.260604279229996	4.936581149758974	0.9432251514512436	0.2579806273089133	0.24356341149500774	0.2485505092555001	0.24990545194057834
2249000	-28206.267096581276	-28202.40011089453	-3.866985686744212	-28202.40011089453	0.21192576491097995	-0.07321357212452329	6.9250035052118735	4.928960406234011	0.9432251514512436	0.2579806273089133	0.24356341149500774	0.2485505092555001	0.24990545194057834
2250000	-28205.506326341623	-28200.38346285204	-5.122863489580388	-28200.38346285204	0.20767685697537638	-1.3290913749606998	10.704725138494522	4.928960406234011	0.9432251514512436	0.25412559744273283	0.2469513224210087	0.24901762819567966	0.24990545194057834
2251000	-28203.690745676173	-28199.81158991959	-3.879155756582456	-28199.81158991959	0.20991912954917943	-0.0853836419627676	7.051148504723616	4.928960406234011	0.9432251514512436	0.25412559744273283	0.24873813463830527	0.24901762819567966	0.24811863972328177
2252000	-28204.874615901394	-28200.948739043703	-3.925876857690781	-28200.948739043703	0.20382455073566763	-0.11121499082564545	1.3891213357137424	4.928960406234011	0.9641149036966908	0.25412559744273283	0.2537347448412803	0.24402101799270468	0.24811863972328177
2253000	-28206.687516465532	-28203.05188814185	-3.6356283236828513	-28203.05188814185	0.2075401506554757	0.06187634445905821	1.640195358541457	4.520165949788248	0.9641149036966908	0.25412559744273283	0.2537347448412803	0.24402101799270468	0.24811863972328177
2254000	-28206.065231144727	-28202.93636332603	-3.1288678186978216	-28202.93636332603	0.19752715973007245	0.607115462287217	4.009939711884532	4.652376621792477	0.9641149036966908	0.2556426523765731	0.24822149359614876	0.24402101799270468	0.252114836034573
2255000	-28205.94253977527	-28201.72938639733	-4.213153377943915	-28201.72938639733	0.2074649978088693	-0.3209229647478793	7.963518166013523	4.652376621792477	1.1203620359076882	0.2547738821594144	0.24822149359614876	0.24835981963832626	0.2486448046061101
2256000	-28207.48579383398	-28203.3361946043	-4.149599229681089	-28203.3361946043	0.192256340342766	-0.25736881648505294	8.564675751717878	4.652376621792477	1.1203620359076882	0.2547738821594144	0.24822149359614876	0.24835981963832626	0.2486448046061101
2257000	-28204.852735991873	-28201.46329462921	-3.389441362663888	-28201.46329462921	0.19812866101974477	0.5472343895343663	4.623463196085378	4.652376621792477	1.1648073749099066	0.2547738821594144	0.24822149359614876	0.24835981963832626	0.2486448046061101
2258000	-28207.330098854796	-28204.081229481755	-3.2488693730415834	-28204.081229481755	0.19456576029344014	0.595570630823649	4.872374650636664	4.652376621792477	1.0725716265768843	0.2602381692797292	0.24275720647583393	0.24835981963832626	0.2486448046061101
2259000	-28206.260646841387	-28202.786199063692	-3.4744477776935963	-28202.786199063692	0.20152561594299387	0.3699922261716355	5.704826339758659	4.652376621792477	1.0725716265768843	0.2602381692797292	0.24275720647583393	0.24835981963832626	0.2486448046061101
2260000	-28207.569454540917	-28203.401993931133	-4.167460609784182	-28203.401993931133	0.19542208949086198	-0.27576693580042555	8.63692453230596	4.652376621792477	1.1198252966954096	0.2602381692797292	0.24275720647583393	0.24835981963832626	0.2486448046061101
2261000	-28207.055266340933	-28203.81047597615	-3.244790364782252	-28203.81047597615	0.19422174588524652	0.6469033092015051	3.655366663003544	4.652376621792477	1.1198252966954096	0.2602381692797292	0.24275720647583393	0.24835981963832626	0.2486448046061101
2262000	-28207.783235547085	-28204.251849641776	-3.53138590531068	-28204.251849641776	0.20252487919380788	0.36030776867307734	5.67942496866861	4.652376621792477	1.1198252966954096	0.2602381692797292	0.24023611404727985	0.25088091206688035	0.2486448046061101
2263000	-28208.676105355797	-28205.214059320548	-3.4620460352478406	-28205.214059320548	0.1950720932395901	0.4296476387359167	2.2424928078068693	4.652376621792477	1.1198252966954096	0.2602381692797292	0.24023611404727985	0.2535085903928271	0.24601712628016334
2264000	-28210.42810166569	-28206.582000695376	-3.8461009703120914	-28206.582000695376	0.2036604783979319	0.15801116880310762	6.583227598861139	5.050184945275148	1.1198252966954096	0.2602381692797292	0.24023611404727985	0.2535085903928271	0.24601712628016334
2265000	-28210.204919317555	-28206.620891320377	-3.584027997179371	-28206.620891320377	0.2017058509050514	0.420084141935828	2.390200141310036	5.050184945275148	1.1198252966954096	0.2585081476224459	0.24023611404727985	0.2552386120501104	0.24601712628016334
2266000	-28208.399422487768	-28204.799148889826	-3.600273597942261	-28204.799148889826	0.20846535643217387	0.40383854117293794	4.908951240559568	5.050184945275148	1.1198252966954096	0.2585081476224459	0.251722587111983	0.24375213898540726	0.24601712628016334
2267000	-28208.892142380126	-28205.393754150373	-3.498388229751122	-28205.393754150373	0.209202162115429	0.5057239093640771	3.2274975847024	5.050184945275148	1.1198252966954096	0.2585081476224459	0.251722587111983	0.24375213898540726	0.24601712628016334
2268000	-28207.843343592453	-28203.607516477805	-4.2358271146474795	-28203.607516477805	0.20183972914894235	-0.23171497553228093	1.2576576019841315	5.050184945275148	1.1198252966954096	0.2585081476224459	0.251722587111983	0.24375213898540726	0.24601712628016334
2269000	-28209.531963194146	-28203.626619161554	-5.905344032592854	-28203.626619161554	0.2009069498829755	-1.9012318934776542	12.810897375730438	5.050184945275148	1.1198252966954096	0.2585081476224459	0.251722587111983	0.24375213898540726	0.24601712628016334
2270000	-28210.17575329062	-28206.685486585517	-3.490266705102392	-28206.685486585517	0.20724103462102156	0.5138454340128071	3.5248510130312445	5.050184945275148	1.1198252966954096	0.2585081476224459	0.251722587111983	0.24375213898540726	0.24601712628016334
2271000	-28206.637503805236	-28203.300075505	-3.337428300234138	-28203.300075505	0.2086139305934426	0.4010773050199419	2.378767909576831	5.050184945275148	0.8542187628342904	0.2585081476224459	0.251722587111983	0.24375213898540726	0.24601712628016334
2272000	-28207.262473937175	-28203.90300734304	-3.3594665941331208	-28203.90300734304	0.21600467304683843	0.3509483866205674	4.778224713835749	4.949147165433822	0.8542187628342904	0.2585081476224459	0.251722587111983	0.25203290312010235	0.23773636214546823
2273000	-28207.256647531438	-28204.094584341176	-3.162063190261655	-28204.094584341176	0.20492553617603299	0.5547467138740916	3.335578472412731	4.9720519762184505	0.8542187628342904	0.2546237596102948	0.25560697512413405	0.25203290312010235	0.23773636214546823
2274000	-28206.975483424594	-28203.681166653063	-3.2943167715314754	-28203.681166653063	0.20059697820895495	0.5253237253408913	4.643708420957629	4.842002688977573	0.9935714073093002	0.2546237596102948	0.25560697512413405	0.25203290312010235	0.23773636214546823
